DATASET_COLORSTRIP

SEPARATOR TAB

DATASET_LABEL	ethiopia
COLOR	#808080

LEGEND_TITLE	ethiopia
LEGEND_SHAPES	1	1
LEGEND_COLORS	#fdbf6f	#808080
LEGEND_LABELS	Ethiopia	Representative genomes

BORDER_WIDTH	0.25
BORDER_COLOR	#CCCCCC

DATA
SRR5827097	#808080	Representative genomes
SRR5827098	#808080	Representative genomes
SRR5827134	#808080	Representative genomes
SRR5827167	#808080	Representative genomes
SRR5827182	#808080	Representative genomes
SRR5827185	#808080	Representative genomes
SRR5827190	#808080	Representative genomes
SRR5827195	#808080	Representative genomes
SRR5827197	#808080	Representative genomes
SRR5827214	#808080	Representative genomes
SRR5827229	#808080	Representative genomes
SRR5827236	#808080	Representative genomes
SRR5827243	#808080	Representative genomes
SRR5827245	#808080	Representative genomes
SRR5827299	#808080	Representative genomes
SRR5827322	#808080	Representative genomes
SRR5827331	#808080	Representative genomes
SRR5827339	#808080	Representative genomes
SRR5827341	#808080	Representative genomes
SRR5827361	#808080	Representative genomes
SRR5827369	#808080	Representative genomes
SRR6765303	#808080	Representative genomes
SRR6765310	#808080	Representative genomes
SRR6765319	#808080	Representative genomes
SRR6765375	#808080	Representative genomes
SRR6765381	#808080	Representative genomes
SRR6765394	#808080	Representative genomes
SRR6765429	#808080	Representative genomes
SRR6765489	#808080	Representative genomes
SRR6765490	#808080	Representative genomes
SRR6765497	#808080	Representative genomes
SRR6765518	#808080	Representative genomes
SRR6765531	#808080	Representative genomes
SRR6765536	#808080	Representative genomes
SRR6765563	#808080	Representative genomes
SRR6765565	#808080	Representative genomes
SRR6765617	#808080	Representative genomes
SRR6765668	#808080	Representative genomes
SRR7401678	#808080	Representative genomes
SRR8071056	#808080	Representative genomes
SRR8071121	#808080	Representative genomes
SRR8071350	#808080	Representative genomes
SRR8079765	#808080	Representative genomes
SRR8172041	#808080	Representative genomes
SRR955973	#808080	Representative genomes
SRR959017	#808080	Representative genomes
SRR960561	#808080	Representative genomes
SRR969353	#808080	Representative genomes
SRR9877818	#808080	Representative genomes
SRR9877820	#808080	Representative genomes
SRR9878109	#808080	Representative genomes
SRR9985630	#808080	Representative genomes
SRR9985746	#808080	Representative genomes
SRR9985872	#808080	Representative genomes
